parking,day,month,year,hour,day_off,day_of_week,school_day,check_in,check_out,temperature,humidity
SANAPU,18,12,2019,15,No,X,Sí,18,50,20.0,73.0
SANAPU,18,12,2019,16,No,X,Sí,24,37,20.0,73.0
SANAPU,18,12,2019,17,No,X,Sí,13,20,20.0,73.0
SANAPU,18,12,2019,18,No,X,Sí,13,32,20.0,73.0
SANAPU,18,12,2019,19,No,X,Sí,5,21,20.0,68.0
SANAPU,18,12,2019,20,No,X,Sí,5,15,20.0,73.0
SANAPU,18,12,2019,21,No,X,Sí,8,29,19.0,73.0
SANAPU,18,12,2019,22,No,X,Sí,5,15,17.0,82.0
SANAPU,18,12,2019,23,No,X,Sí,4,14,17.0,82.0
SANAPU,19,12,2019,0,No,J,Sí,3,12,17.0,77.0
SANAPU,19,12,2019,1,No,J,Sí,1,4,17.0,77.0
SANAPU,19,12,2019,2,No,J,Sí,0,4,16.0,82.0
SANAPU,19,12,2019,3,No,J,Sí,5,1,16.0,82.0
SANAPU,19,12,2019,4,No,J,Sí,3,2,15.0,82.0
SANAPU,19,12,2019,5,No,J,Sí,2,0,15.0,82.0
SANAPU,19,12,2019,6,No,J,Sí,43,5,15.0,82.0
SANAPU,19,12,2019,7,No,J,Sí,80,3,16.0,77.0
SANAPU,19,12,2019,8,No,J,Sí,29,4,16.0,77.0
SANAPU,19,12,2019,9,No,J,Sí,16,6,19.0,68.0
SANAPU,19,12,2019,10,No,J,Sí,22,5,20.0,64.0
SANAPU,19,12,2019,11,No,J,Sí,12,5,20.0,78.0
SANAPU,19,12,2019,12,No,J,Sí,23,23,21.0,73.0
SANAPU,19,12,2019,13,No,J,Sí,23,17,21.0,73.0
SANAPU,19,12,2019,14,No,J,Sí,28,34,21.0,69.0
SANAPU,19,12,2019,15,No,J,Sí,33,44,21.0,69.0
SANAPU,19,12,2019,16,No,J,Sí,22,33,21.0,69.0
SANAPU,19,12,2019,17,No,J,Sí,10,34,20.0,73.0
SANAPU,19,12,2019,18,No,J,Sí,12,42,20.0,73.0
SANAPU,19,12,2019,19,No,J,Sí,18,26,20.0,78.0
SANAPU,19,12,2019,20,No,J,Sí,18,31,20.0,73.0
SANAPU,19,12,2019,21,No,J,Sí,29,17,,
SANAPU,19,12,2019,22,No,J,Sí,24,28,18.0,83.0
SANAPU,19,12,2019,23,No,J,Sí,40,16,18.0,77.0
SANAPU,20,12,2019,0,No,V,Sí,55,13,17.0,77.0
SANAPU,20,12,2019,1,No,V,Sí,16,17,17.0,72.0
SANAPU,20,12,2019,2,No,V,Sí,2,21,16.0,82.0
SANAPU,20,12,2019,3,No,V,Sí,5,32,16.0,77.0
SANAPU,20,12,2019,4,No,V,Sí,2,30,16.0,77.0
SANAPU,20,12,2019,5,No,V,Sí,5,35,16.0,77.0
SANAPU,20,12,2019,6,No,V,Sí,37,12,16.0,82.0
SANAPU,20,12,2019,7,No,V,Sí,72,11,17.0,82.0
SANAPU,20,12,2019,8,No,V,Sí,23,10,18.0,77.0
SANAPU,20,12,2019,9,No,V,Sí,10,10,19.0,78.0
SANAPU,20,12,2019,10,No,V,Sí,27,8,20.0,78.0
SANAPU,20,12,2019,11,No,V,Sí,14,7,21.0,73.0
SANAPU,20,12,2019,12,No,V,Sí,22,23,21.0,73.0
SANAPU,20,12,2019,13,No,V,Sí,30,29,20.0,78.0
SANAPU,20,12,2019,14,No,V,Sí,28,28,20.0,78.0
SANAPU,20,12,2019,15,No,V,Sí,35,34,21.0,73.0
SANAPU,20,12,2019,16,No,V,Sí,33,36,20.0,78.0
SANAPU,20,12,2019,17,No,V,Sí,29,28,20.0,78.0
SANAPU,20,12,2019,18,No,V,Sí,30,36,20.0,78.0
SANAPU,20,12,2019,19,No,V,Sí,36,36,19.0,83.0
SANAPU,20,12,2019,20,No,V,Sí,43,36,18.0,83.0
SANAPU,20,12,2019,21,No,V,Sí,30,30,18.0,83.0
SANAPU,20,12,2019,22,No,V,Sí,32,32,17.0,88.0
SANAPU,20,12,2019,23,No,V,Sí,14,14,17.0,82.0
SANAPU,21,12,2019,0,No,S,No,26,26,17.0,77.0
SANAPU,21,12,2019,1,No,S,No,29,32,16.0,82.0
SANAPU,21,12,2019,2,No,S,No,3,33,16.0,82.0
SANAPU,21,12,2019,3,No,S,No,4,30,16.0,88.0
SANAPU,21,12,2019,4,No,S,No,2,32,16.0,82.0
SANAPU,21,12,2019,5,No,S,No,6,31,16.0,82.0
SANAPU,21,12,2019,6,No,S,No,15,6,16.0,82.0
SANAPU,21,12,2019,7,No,S,No,29,7,17.0,77.0
SANAPU,21,12,2019,8,No,S,No,25,7,15.0,82.0
SANAPU,21,12,2019,9,No,S,No,24,13,20.0,68.0
SANAPU,21,12,2019,10,No,S,No,40,11,22.0,64.0
SANAPU,21,12,2019,11,No,S,No,31,12,22.0,64.0
SANAPU,21,12,2019,12,No,S,No,29,20,23.0,61.0
SANAPU,21,12,2019,13,No,S,No,20,20,22.0,64.0
SANAPU,21,12,2019,14,No,S,No,34,34,22.0,69.0
SANAPU,21,12,2019,15,No,S,No,19,48,22.0,69.0
SANAPU,21,12,2019,16,No,S,No,24,27,22.0,69.0
SANAPU,21,12,2019,17,No,S,No,28,23,21.0,73.0
SANAPU,21,12,2019,18,No,S,No,30,30,20.0,73.0
SANAPU,21,12,2019,19,No,S,No,36,31,20.0,68.0
SANAPU,21,12,2019,20,No,S,No,43,19,20.0,68.0
SANAPU,21,12,2019,21,No,S,No,30,30,20.0,73.0
SANAPU,21,12,2019,22,No,S,No,48,48,20.0,73.0
SANAPU,21,12,2019,23,No,S,No,27,27,20.0,73.0
SANAPU,22,12,2019,0,No,D,No,20,20,20.0,83.0
SANAPU,22,12,2019,1,No,D,No,24,28,20.0,83.0
SANAPU,22,12,2019,2,No,D,No,6,31,20.0,78.0
SANAPU,22,12,2019,3,No,D,No,5,31,20.0,73.0
SANAPU,22,12,2019,4,No,D,No,1,33,20.0,73.0
SANAPU,22,12,2019,5,No,D,No,5,32,20.0,64.0
SANAPU,22,12,2019,6,No,D,No,6,11,19.0,64.0
SANAPU,22,12,2019,7,No,D,No,13,5,19.0,64.0
SANAPU,22,12,2019,8,No,D,No,17,7,20.0,64.0
SANAPU,22,12,2019,9,No,D,No,15,12,21.0,64.0
SANAPU,22,12,2019,10,No,D,No,31,14,21.0,64.0
SANAPU,22,12,2019,11,No,D,No,39,11,22.0,64.0
SANAPU,22,12,2019,12,No,D,No,74,19,22.0,60.0
SANAPU,22,12,2019,13,No,D,No,44,48,22.0,60.0
SANAPU,22,12,2019,14,No,D,No,22,42,23.0,61.0
SANAPU,22,12,2019,15,No,D,No,23,36,22.0,64.0
SANAPU,22,12,2019,16,No,D,No,16,23,22.0,64.0
SANAPU,22,12,2019,17,No,D,No,39,41,21.0,73.0
SANAPU,22,12,2019,18,No,D,No,39,26,20.0,78.0
SANAPU,22,12,2019,19,No,D,No,35,38,20.0,78.0
SANAPU,22,12,2019,20,No,D,No,17,28,20.0,78.0
SANAPU,22,12,2019,21,No,D,No,8,36,20.0,78.0
SANAPU,22,12,2019,22,No,D,No,2,32,20.0,78.0
SANAPU,22,12,2019,23,No,D,No,2,34,21.0,73.0
SANAPU,23,12,2019,0,No,L,No,1,20,20.0,78.0
SANAPU,23,12,2019,1,No,L,No,1,9,20.0,83.0
SANAPU,23,12,2019,2,No,L,No,0,4,19.0,83.0
SANAPU,23,12,2019,3,No,L,No,4,0,18.0,83.0
SANAPU,23,12,2019,4,No,L,No,2,0,17.0,88.0
SANAPU,23,12,2019,5,No,L,No,3,2,17.0,88.0
SANAPU,23,12,2019,6,No,L,No,46,2,17.0,88.0
SANAPU,23,12,2019,7,No,L,No,69,2,17.0,82.0
SANAPU,23,12,2019,8,No,L,No,26,6,17.0,88.0
SANAPU,23,12,2019,9,No,L,No,19,4,19.0,83.0
SANAPU,23,12,2019,10,No,L,No,21,5,20.0,78.0
SANAPU,23,12,2019,11,No,L,No,10,6,21.0,73.0
SANAPU,23,12,2019,12,No,L,No,13,13,21.0,78.0
SANAPU,23,12,2019,13,No,L,No,20,20,20.0,83.0
SANAPU,23,12,2019,14,No,L,No,28,36,21.0,78.0
SANAPU,23,12,2019,15,No,L,No,19,39,21.0,78.0
SANAPU,23,12,2019,16,No,L,No,26,39,21.0,78.0
SANAPU,23,12,2019,17,No,L,No,15,41,20.0,83.0
SANAPU,23,12,2019,18,No,L,No,8,45,20.0,83.0
SANAPU,23,12,2019,19,No,L,No,15,14,19.0,83.0
SANAPU,23,12,2019,20,No,L,No,10,20,18.0,88.0
SANAPU,23,12,2019,21,No,L,No,7,14,18.0,83.0
SANAPU,23,12,2019,22,No,L,No,8,20,17.0,72.0
SANAPU,23,12,2019,23,No,L,No,4,9,17.0,82.0
SANAPU,24,12,2019,0,No,M,No,0,13,18.0,49.0
SANAPU,24,12,2019,1,No,M,No,0,6,19.0,34.0
SANAPU,24,12,2019,2,No,M,No,1,4,17.0,42.0
SANAPU,24,12,2019,3,No,M,No,3,0,20.0,43.0
SANAPU,24,12,2019,5,No,M,No,6,2,19.0,43.0
SANAPU,24,12,2019,6,No,M,No,24,5,19.0,52.0
SANAPU,24,12,2019,7,No,M,No,54,1,18.0,59.0
SANAPU,24,12,2019,8,No,M,No,30,2,18.0,64.0
SANAPU,24,12,2019,9,No,M,No,27,10,21.0,64.0
SANAPU,24,12,2019,10,No,M,No,22,6,21.0,73.0
SANAPU,24,12,2019,11,No,M,No,33,17,22.0,64.0
SANAPU,24,12,2019,12,No,M,No,18,15,24.0,50.0
SANAPU,24,12,2019,13,No,M,No,21,29,24.0,47.0
SANAPU,24,12,2019,14,No,M,No,15,47,25.0,36.0
SANAPU,24,12,2019,15,No,M,No,10,54,24.0,44.0
SANAPU,24,12,2019,16,No,M,No,13,28,24.0,50.0
SANAPU,24,12,2019,17,No,M,No,13,24,22.0,57.0
SANAPU,24,12,2019,18,No,M,No,3,27,21.0,46.0
SANAPU,24,12,2019,19,No,M,No,5,15,19.0,56.0
SANAPU,24,12,2019,20,No,M,No,9,14,19.0,52.0
SANAPU,24,12,2019,21,No,M,No,4,3,19.0,46.0
SANAPU,24,12,2019,22,No,M,No,4,4,18.0,39.0
SANAPU,24,12,2019,23,No,M,No,14,5,18.0,73.0
SANAPU,25,12,2019,0,Sí,X,No,54,7,16.0,51.0
SANAPU,25,12,2019,1,Sí,X,No,41,4,20.0,46.0
SANAPU,25,12,2019,2,Sí,X,No,12,10,19.0,43.0
SANAPU,25,12,2019,3,Sí,X,No,2,9,20.0,32.0
SANAPU,25,12,2019,4,Sí,X,No,0,26,19.0,37.0
SANAPU,25,12,2019,5,Sí,X,No,2,33,19.0,40.0
SANAPU,25,12,2019,6,Sí,X,No,5,11,18.0,45.0
SANAPU,25,12,2019,7,Sí,X,No,10,9,19.0,49.0
SANAPU,25,12,2019,8,Sí,X,No,5,7,19.0,52.0
SANAPU,25,12,2019,9,Sí,X,No,4,1,22.0,46.0
SANAPU,25,12,2019,10,Sí,X,No,15,8,23.0,53.0
SANAPU,25,12,2019,11,Sí,X,No,24,7,23.0,50.0
SANAPU,25,12,2019,12,Sí,X,No,24,17,23.0,50.0
SANAPU,25,12,2019,13,Sí,X,No,24,23,21.0,64.0
SANAPU,25,12,2019,14,Sí,X,No,13,27,21.0,60.0
SANAPU,25,12,2019,15,Sí,X,No,15,15,21.0,69.0
SANAPU,25,12,2019,16,Sí,X,No,17,27,21.0,64.0
SANAPU,25,12,2019,17,Sí,X,No,22,25,21.0,64.0
SANAPU,25,12,2019,18,Sí,X,No,16,20,20.0,68.0
SANAPU,25,12,2019,19,Sí,X,No,13,19,21.0,64.0
SANAPU,25,12,2019,20,Sí,X,No,4,11,21.0,60.0
SANAPU,25,12,2019,21,Sí,X,No,9,13,20.0,78.0
SANAPU,25,12,2019,22,Sí,X,No,3,7,22.0,41.0
SANAPU,25,12,2019,23,Sí,X,No,2,15,21.0,53.0
SANAPU,26,12,2019,0,No,J,No,2,10,20.0,53.0
SANAPU,26,12,2019,1,No,J,No,0,5,20.0,43.0
SANAPU,26,12,2019,3,No,J,No,5,1,20.0,56.0
SANAPU,26,12,2019,4,No,J,No,1,1,20.0,53.0
SANAPU,26,12,2019,5,No,J,No,5,0,21.0,46.0
SANAPU,26,12,2019,6,No,J,No,39,4,21.0,46.0
SANAPU,26,12,2019,7,No,J,No,66,3,21.0,49.0
SANAPU,26,12,2019,8,No,J,No,30,5,21.0,46.0
SANAPU,26,12,2019,9,No,J,No,20,2,22.0,50.0
SANAPU,26,12,2019,10,No,J,No,25,4,23.0,44.0
SANAPU,26,12,2019,11,No,J,No,15,15,24.0,31.0
SANAPU,26,12,2019,12,No,J,No,15,16,23.0,41.0
SANAPU,26,12,2019,13,No,J,No,22,21,23.0,44.0
SANAPU,26,12,2019,14,No,J,No,33,34,23.0,41.0
SANAPU,26,12,2019,15,No,J,No,30,45,22.0,46.0
SANAPU,26,12,2019,16,No,J,No,19,44,22.0,46.0
SANAPU,26,12,2019,17,No,J,No,16,35,21.0,60.0
SANAPU,26,12,2019,18,No,J,No,27,41,20.0,64.0
SANAPU,26,12,2019,19,No,J,No,14,28,19.0,52.0
SANAPU,26,12,2019,20,No,J,No,13,24,18.0,49.0
SANAPU,26,12,2019,21,No,J,No,9,13,18.0,49.0
SANAPU,26,12,2019,22,No,J,No,29,22,18.0,59.0
SANAPU,26,12,2019,23,No,J,No,30,23,18.0,49.0
SANAPU,27,12,2019,0,No,V,No,27,9,19.0,40.0
SANAPU,27,12,2019,1,No,V,No,11,10,19.0,32.0
SANAPU,27,12,2019,2,No,V,No,3,19,19.0,32.0
SANAPU,27,12,2019,3,No,V,No,5,15,18.0,37.0
SANAPU,27,12,2019,4,No,V,No,1,31,19.0,32.0
SANAPU,27,12,2019,5,No,V,No,5,20,19.0,30.0
SANAPU,27,12,2019,6,No,V,No,38,4,19.0,30.0
SANAPU,27,12,2019,7,No,V,No,71,4,21.0,35.0
SANAPU,27,12,2019,8,No,V,No,27,4,19.0,37.0
SANAPU,27,12,2019,9,No,V,No,13,6,21.0,40.0
SANAPU,27,12,2019,10,No,V,No,20,8,22.0,46.0
SANAPU,27,12,2019,11,No,V,No,7,6,23.0,44.0
SANAPU,27,12,2019,12,No,V,No,17,17,24.0,38.0
SANAPU,27,12,2019,13,No,V,No,26,26,24.0,34.0
SANAPU,27,12,2019,14,No,V,No,32,30,24.0,34.0
SANAPU,27,12,2019,15,No,V,No,27,57,24.0,36.0
SANAPU,27,12,2019,16,No,V,No,22,28,24.0,31.0
SANAPU,27,12,2019,17,No,V,No,30,36,24.0,27.0
SANAPU,27,12,2019,18,No,V,No,52,26,22.0,46.0
SANAPU,27,12,2019,19,No,V,No,45,41,20.0,37.0
SANAPU,27,12,2019,20,No,V,No,52,40,21.0,28.0
SANAPU,27,12,2019,21,No,V,No,34,34,21.0,33.0
SANAPU,27,12,2019,22,No,V,No,18,18,21.0,30.0
SANAPU,27,12,2019,23,No,V,No,34,35,21.0,26.0
SANAPU,28,12,2019,0,No,S,No,23,42,21.0,28.0
SANAPU,28,12,2019,1,No,S,No,12,37,21.0,26.0
SANAPU,28,12,2019,2,No,S,No,4,23,20.0,28.0
SANAPU,28,12,2019,3,No,S,No,3,22,19.0,43.0
SANAPU,28,12,2019,4,No,S,No,0,20,21.0,26.0
SANAPU,28,12,2019,5,No,S,No,4,13,21.0,28.0
SANAPU,28,12,2019,6,No,S,No,19,8,20.0,43.0
SANAPU,28,12,2019,7,No,S,No,37,5,20.0,43.0
SANAPU,28,12,2019,8,No,S,No,20,10,19.0,46.0
SANAPU,28,12,2019,9,No,S,No,40,11,22.0,43.0
SANAPU,28,12,2019,10,No,S,No,33,12,23.0,44.0
SANAPU,28,12,2019,11,No,S,No,28,19,23.0,44.0
SANAPU,28,12,2019,12,No,S,No,26,26,23.0,44.0
SANAPU,28,12,2019,13,No,S,No,34,33,23.0,44.0
SANAPU,28,12,2019,14,No,S,No,35,35,22.0,43.0
SANAPU,28,12,2019,15,No,S,No,22,32,22.0,53.0
SANAPU,28,12,2019,16,No,S,No,26,33,21.0,56.0
SANAPU,28,12,2019,17,No,S,No,17,33,21.0,60.0
SANAPU,28,12,2019,18,No,S,No,54,35,20.0,60.0
SANAPU,28,12,2019,19,No,S,No,17,39,19.0,64.0
SANAPU,28,12,2019,20,No,S,No,35,27,20.0,30.0
SANAPU,28,12,2019,21,No,S,No,45,35,21.0,23.0
SANAPU,28,12,2019,22,No,S,No,40,27,18.0,30.0
SANAPU,28,12,2019,23,No,S,No,29,23,19.0,26.0
SANAPU,29,12,2019,0,No,D,No,24,24,21.0,23.0
SANAPU,29,12,2019,1,No,D,No,15,22,21.0,23.0
SANAPU,29,12,2019,2,No,D,No,2,22,21.0,25.0
SANAPU,29,12,2019,3,No,D,No,2,26,19.0,32.0
SANAPU,29,12,2019,4,No,D,No,1,25,18.0,49.0
SANAPU,29,12,2019,5,No,D,No,0,34,18.0,45.0
SANAPU,29,12,2019,6,No,D,No,4,14,18.0,49.0
SANAPU,29,12,2019,7,No,D,No,12,11,17.0,48.0
SANAPU,29,12,2019,8,No,D,No,12,10,18.0,45.0
SANAPU,29,12,2019,9,No,D,No,21,6,21.0,49.0
SANAPU,29,12,2019,10,No,D,No,38,12,22.0,50.0
SANAPU,29,12,2019,11,No,D,No,86,10,22.0,53.0
SANAPU,29,12,2019,12,No,D,No,30,30,22.0,53.0
SANAPU,29,12,2019,13,No,D,No,48,49,22.0,46.0
SANAPU,29,12,2019,14,No,D,No,36,55,22.0,57.0
SANAPU,29,12,2019,15,No,D,No,16,38,21.0,56.0
SANAPU,29,12,2019,16,No,D,No,24,35,21.0,60.0
SANAPU,29,12,2019,17,No,D,No,26,47,20.0,64.0
SANAPU,29,12,2019,18,No,D,No,85,31,20.0,64.0
SANAPU,29,12,2019,19,No,D,No,30,29,19.0,64.0
SANAPU,29,12,2019,20,No,D,No,18,35,19.0,49.0
SANAPU,29,12,2019,21,No,D,No,17,33,19.0,37.0
SANAPU,29,12,2019,22,No,D,No,9,39,20.0,26.0
SANAPU,29,12,2019,23,No,D,No,2,30,21.0,25.0
SANAPU,30,12,2019,0,No,L,No,0,29,21.0,21.0
SANAPU,30,12,2019,1,No,L,No,0,18,22.0,25.0
SANAPU,30,12,2019,2,No,L,No,1,2,20.0,30.0
SANAPU,30,12,2019,3,No,L,No,5,0,19.0,40.0
SANAPU,30,12,2019,4,No,L,No,2,0,19.0,37.0
SANAPU,30,12,2019,5,No,L,No,6,0,18.0,39.0
SANAPU,30,12,2019,6,No,L,No,41,2,18.0,45.0
SANAPU,30,12,2019,7,No,L,No,69,3,17.0,48.0
SANAPU,30,12,2019,8,No,L,No,20,7,18.0,56.0
SANAPU,30,12,2019,9,No,L,No,16,5,21.0,49.0
SANAPU,30,12,2019,10,No,L,No,28,9,23.0,41.0
SANAPU,30,12,2019,11,No,L,No,8,8,23.0,41.0
SANAPU,30,12,2019,12,No,L,No,19,19,23.0,41.0
SANAPU,30,12,2019,13,No,L,No,22,21,23.0,36.0
SANAPU,30,12,2019,14,No,L,No,27,29,23.0,31.0
SANAPU,30,12,2019,15,No,L,No,28,44,23.0,36.0
SANAPU,30,12,2019,16,No,L,No,18,40,23.0,38.0
SANAPU,30,12,2019,17,No,L,No,13,42,22.0,41.0
SANAPU,30,12,2019,18,No,L,No,13,30,21.0,40.0
SANAPU,30,12,2019,19,No,L,No,10,26,20.0,32.0
SANAPU,30,12,2019,20,No,L,No,9,18,20.0,26.0
SANAPU,30,12,2019,21,No,L,No,12,21,19.0,43.0
SANAPU,30,12,2019,22,No,L,No,6,20,19.0,68.0
SANAPU,30,12,2019,23,No,L,No,3,12,18.0,59.0
SANAPU,31,12,2019,0,No,M,No,2,9,17.0,36.0
SANAPU,31,12,2019,1,No,M,No,0,6,18.0,37.0
SANAPU,31,12,2019,2,No,M,No,0,1,18.0,56.0
SANAPU,31,12,2019,3,No,M,No,2,0,17.0,82.0
SANAPU,31,12,2019,5,No,M,No,4,2,16.0,88.0
SANAPU,31,12,2019,6,No,M,No,29,2,16.0,88.0
SANAPU,31,12,2019,7,No,M,No,51,2,16.0,82.0
SANAPU,31,12,2019,8,No,M,No,31,5,16.0,82.0
SANAPU,31,12,2019,9,No,M,No,27,8,18.0,77.0
SANAPU,31,12,2019,10,No,M,No,18,5,19.0,78.0
SANAPU,31,12,2019,11,No,M,No,27,10,19.0,78.0
SANAPU,31,12,2019,12,No,M,No,14,11,20.0,68.0
SANAPU,31,12,2019,13,No,M,No,26,27,21.0,56.0
SANAPU,31,12,2019,14,No,M,No,30,34,21.0,46.0
SANAPU,31,12,2019,15,No,M,No,23,50,20.0,49.0
SANAPU,31,12,2019,16,No,M,No,24,24,20.0,49.0
SANAPU,31,12,2019,17,No,M,No,9,20,19.0,52.0
SANAPU,31,12,2019,18,No,M,No,9,28,19.0,52.0
SANAPU,31,12,2019,19,No,M,No,14,27,18.0,56.0
SANAPU,31,12,2019,20,No,M,No,26,25,17.0,45.0
SANAPU,31,12,2019,21,No,M,No,30,5,17.0,27.0
SANAPU,31,12,2019,22,No,M,No,40,4,18.0,26.0
SANAPU,31,12,2019,23,No,M,No,12,4,17.0,27.0
VEGUETA,1,12,2019,0,No,D,No,8,39,20.0,83.0
VEGUETA,1,12,2019,1,No,D,No,4,25,20.0,83.0
VEGUETA,1,12,2019,2,No,D,No,0,11,20.0,78.0
VEGUETA,1,12,2019,3,No,D,No,0,8,19.0,83.0
VEGUETA,1,12,2019,4,No,D,No,0,1,19.0,78.0
VEGUETA,1,12,2019,6,No,D,No,2,1,19.0,78.0
VEGUETA,1,12,2019,7,No,D,No,2,0,19.0,78.0
VEGUETA,1,12,2019,8,No,D,No,7,6,20.0,73.0
VEGUETA,1,12,2019,9,No,D,No,28,4,21.0,69.0
VEGUETA,1,12,2019,10,No,D,No,49,24,22.0,64.0
VEGUETA,1,12,2019,11,No,D,No,84,19,22.0,64.0
VEGUETA,1,12,2019,12,No,D,No,77,59,22.0,64.0
VEGUETA,1,12,2019,13,No,D,No,56,73,22.0,64.0
VEGUETA,1,12,2019,14,No,D,No,46,47,22.0,64.0
VEGUETA,1,12,2019,15,No,D,No,35,68,22.0,69.0
VEGUETA,1,12,2019,16,No,D,No,71,44,22.0,60.0
VEGUETA,1,12,2019,17,No,D,No,31,36,21.0,69.0
VEGUETA,1,12,2019,18,No,D,No,42,71,20.0,68.0
VEGUETA,1,12,2019,19,No,D,No,77,41,20.0,68.0
VEGUETA,1,12,2019,20,No,D,No,9,36,20.0,64.0
VEGUETA,1,12,2019,21,No,D,No,3,67,19.0,68.0
VEGUETA,1,12,2019,22,No,D,No,1,17,19.0,68.0
VEGUETA,1,12,2019,23,No,D,No,0,4,18.0,73.0
VEGUETA,2,12,2019,0,No,L,Sí,0,2,19.0,68.0
VEGUETA,2,12,2019,1,No,L,Sí,0,2,19.0,68.0
VEGUETA,2,12,2019,2,No,L,Sí,1,1,20.0,60.0
VEGUETA,2,12,2019,4,No,L,Sí,4,0,19.0,78.0
VEGUETA,2,12,2019,5,No,L,Sí,10,0,19.0,78.0
VEGUETA,2,12,2019,6,No,L,Sí,10,2,18.0,77.0
VEGUETA,2,12,2019,7,No,L,Sí,42,10,19.0,73.0
VEGUETA,2,12,2019,8,No,L,Sí,109,39,20.0,68.0
VEGUETA,2,12,2019,9,No,L,Sí,151,81,20.0,73.0
VEGUETA,2,12,2019,10,No,L,Sí,121,112,19.0,83.0
VEGUETA,2,12,2019,11,No,L,Sí,116,117,21.0,64.0
VEGUETA,2,12,2019,12,No,L,Sí,100,112,23.0,57.0
VEGUETA,2,12,2019,13,No,L,Sí,67,125,23.0,50.0
VEGUETA,2,12,2019,14,No,L,Sí,48,78,22.0,53.0
VEGUETA,2,12,2019,15,No,L,Sí,46,53,22.0,50.0
VEGUETA,2,12,2019,16,No,L,Sí,67,55,21.0,53.0
VEGUETA,2,12,2019,17,No,L,Sí,77,62,21.0,64.0
VEGUETA,2,12,2019,18,No,L,Sí,51,72,20.0,64.0
VEGUETA,2,12,2019,19,No,L,Sí,31,67,18.0,83.0
VEGUETA,2,12,2019,20,No,L,Sí,12,48,18.0,77.0
VEGUETA,2,12,2019,21,No,L,Sí,3,18,17.0,82.0
VEGUETA,2,12,2019,22,No,L,Sí,0,6,17.0,88.0
VEGUETA,2,12,2019,23,No,L,Sí,0,5,18.0,77.0
VEGUETA,3,12,2019,0,No,M,Sí,0,2,17.0,82.0
VEGUETA,3,12,2019,4,No,M,Sí,6,0,18.0,73.0
VEGUETA,3,12,2019,5,No,M,Sí,7,0,18.0,73.0
VEGUETA,3,12,2019,6,No,M,Sí,13,0,17.0,77.0
VEGUETA,3,12,2019,7,No,M,Sí,30,8,18.0,73.0
VEGUETA,3,12,2019,8,No,M,Sí,81,31,18.0,73.0
VEGUETA,3,12,2019,9,No,M,Sí,155,69,19.0,64.0
VEGUETA,3,12,2019,10,No,M,Sí,133,106,20.0,60.0
VEGUETA,3,12,2019,11,No,M,Sí,117,118,21.0,49.0
VEGUETA,3,12,2019,12,No,M,Sí,108,114,21.0,56.0
VEGUETA,3,12,2019,13,No,M,Sí,65,120,21.0,53.0
VEGUETA,3,12,2019,14,No,M,Sí,45,90,22.0,50.0
VEGUETA,3,12,2019,15,No,M,Sí,54,49,22.0,53.0
VEGUETA,3,12,2019,16,No,M,Sí,80,58,20.0,60.0
VEGUETA,3,12,2019,17,No,M,Sí,81,79,20.0,53.0
VEGUETA,3,12,2019,18,No,M,Sí,69,74,19.0,56.0
VEGUETA,3,12,2019,19,No,M,Sí,36,74,19.0,56.0
VEGUETA,3,12,2019,20,No,M,Sí,14,51,18.0,59.0
VEGUETA,3,12,2019,21,No,M,Sí,6,30,19.0,56.0
VEGUETA,3,12,2019,22,No,M,Sí,0,14,18.0,64.0
VEGUETA,3,12,2019,23,No,M,Sí,0,11,18.0,64.0
VEGUETA,4,12,2019,0,No,X,Sí,0,2,18.0,64.0
VEGUETA,4,12,2019,4,No,X,Sí,4,0,18.0,64.0
VEGUETA,4,12,2019,5,No,X,Sí,5,0,18.0,64.0
VEGUETA,4,12,2019,6,No,X,Sí,14,1,18.0,68.0
VEGUETA,4,12,2019,7,No,X,Sí,25,9,18.0,59.0
VEGUETA,4,12,2019,8,No,X,Sí,81,28,19.0,60.0
VEGUETA,4,12,2019,9,No,X,Sí,145,65,20.0,53.0
VEGUETA,4,12,2019,10,No,X,Sí,149,113,22.0,43.0
VEGUETA,4,12,2019,11,No,X,Sí,136,120,21.0,49.0
VEGUETA,4,12,2019,12,No,X,Sí,95,124,22.0,43.0
VEGUETA,4,12,2019,13,No,X,Sí,57,119,22.0,46.0
VEGUETA,4,12,2019,14,No,X,Sí,39,80,22.0,46.0
VEGUETA,4,12,2019,15,No,X,Sí,50,28,22.0,46.0
VEGUETA,4,12,2019,16,No,X,Sí,114,61,21.0,56.0
VEGUETA,4,12,2019,17,No,X,Sí,95,72,21.0,60.0
VEGUETA,4,12,2019,18,No,X,Sí,86,99,20.0,60.0
VEGUETA,4,12,2019,19,No,X,Sí,51,110,19.0,64.0
VEGUETA,4,12,2019,20,No,X,Sí,24,73,20.0,64.0
VEGUETA,4,12,2019,21,No,X,Sí,14,26,20.0,60.0
VEGUETA,4,12,2019,22,No,X,Sí,2,25,19.0,64.0
VEGUETA,4,12,2019,23,No,X,Sí,1,19,18.0,68.0
VEGUETA,5,12,2019,0,No,J,Sí,0,9,18.0,68.0
VEGUETA,5,12,2019,1,No,J,Sí,0,1,18.0,83.0
VEGUETA,5,12,2019,4,No,J,Sí,4,0,16.0,88.0
VEGUETA,5,12,2019,5,No,J,Sí,7,0,17.0,72.0
VEGUETA,5,12,2019,6,No,J,Sí,19,4,17.0,72.0
